SOURCE;URL_1;TITLE_1;ALT_1;URL_2;TITLE_2;ALT_2;URL_3;TITLE_3;ALT_3;URL_4;TITLE_4;ALT_4;URL_5;TITLE_5;ALT_5;URL_6;TITLE_6;ALT_6;URL_7;TITLE_7;ALT_7;URL_8;TITLE_8;ALT_8
/integration-methods/ia-modules/;/integration-methods/cs-cart/;CS-Cart;The integration is done by adding a custom tracking code to its  page. You can track subtotal, product ID and order ID with it.;/integration-methods/corecommerce/;CoreCommerce;CoreCommerce is a hosted shopping cart for your online ecommerce store with FTP access, shared SSL and legendary support. The first step is to add the tracking code to all buttons generated by CoreCommerce. If you want per product integration, please use the sale tracking code from the next step.;/integration-methods/supercart/;Supercart;This is integration method with Supercart (supercart.cz) The first step is to find file and add this code, e.g. to the end of the file:Save your changes.;/integration-methods/gambio/;Gambio;This integration method integrates Post Affiliate Pro with Gambio online shop solution (v 2.5 and higher) You can track subtotal, order ID and currency. It also supports Lifetime Commissions.;/integration-methods/virtual-merchant/;Virtual Merchant;Virtual Merchant is a payments platform that flexes with your business. The integration is done with the tracking code inserted to your thank you page.;/integration-methods/ubercart/;Ubercart;Integration of Ubercart by integration of Thank you page and also a solution for Ubercart using PayPal. Ubercart is an exciting open source e-commerce shopping cart.;/integration-methods/viart/;ViArt;The integration method uses general tracking code with special ViArt variables. You can track total cost and order ID only. ViArtPHP shopping cart with CMS and help desk.;/integration-methods/pinnacle-cart/;Pinnacle Cart;This is integration method for Pinnacle Cart. Use this sale tracking code, paste it below the Google code which is already there. Do not forget to integrate your site with the click tracking code as well.
/integration-methods/infusionsoft/;/integration-methods/chargify/;Chargify;Integration with Chargify is achieved by placing a sale tracking script into the thank you page using a simple JavaScript logic. The first step would be to find the needed section where you can place the click tracking and sale tracking code.;/integration-methods/1shoppingcart/;1ShoppingCart;1ShoppingCart allows you to have your own custom page. To set it up, navigate to Setup > Orders and set the Thank You URL field to the full URL address leading to your custom URL page.;/integration-methods/recurly/;Recurly;This integration method uses Recurly API to get the details of the purchased plan and to record a commission with the subscription values. The integration requires the Recurring Commissions feature for tracking the recurring payments/trial conversions.;/integration-methods/woocommerce-wordpress-module/;WooCommerce (WordPress module);WooCommerce is a free ecommerce plugin that allows you to sell anything. When installed, configure it to define what do you want to track. You can track per product commissions, order ID and coupons.;/integration-methods/thrivecart/;ThriveCart;Integration with ThriveCart is made by using custom variables and webhook with our built-in plugin. It is possible to track total cost, product IDs, order ID, customer name and email.;/integration-methods/simpleshop/;SimpleShop;SimpleShop integration is about adding the integration code to thank you page and setting up a plugin to track payments. To automatically approve commissions after orders were paid you have to enable the SimpleShop plugin. You will need your SimpleShop username and an API key.;/integration-methods/cratejoy/;Cratejoy;Cratejoy integration consists of adding integration code to thank you page and setting up API connection with Post Affiliate Pro (Network) to track the subscription payments.;/integration-methods/teachable/;teachable;Teachable lets you easily create and sell online courses even with no design or coding experience. It enables you to use per product tracking, lifetime commissions and multiple currencies.
/integration-methods/insales/;/integration-methods/cart66/;Cart66;This integration method integrates Cart66 (Word66 plugin) receipt page. The only step you have to take is to edit fileand to find a line with this code.;/integration-methods/thrivecart/;ThriveCart;Integration with ThriveCart is made by using custom variables and webhook with our built-in plugin. It is possible to track total cost, product IDs, order ID, customer name and email.;/integration-methods/shop-script-5-webasyst/;Shop-Script 5 (Webasyst);The integration is done by a tracking script directly placed into the store design section. You can track total cost, order ID, per product items and currency. In case you want to track orders per product you have to use the following code.;/integration-methods/payu/;PayU;PayU is the main online payments processor in Romania. It offers a secure, fast and simple way to accept online payments for any type of products and services.;/integration-methods/cs-cart/;CS-Cart;The integration is done by adding a custom tracking code to its  page. You can track subtotal, product ID and order ID with it.;/integration-methods/thinkific/;Thinkific;Integration with Thinkific is made easy thanks to special section in Thinkific admin panel. You can insert click tracking and sale tracking easily. Every time a customer enters the order confirmation page, the tracking code is called.;/integration-methods/x-cart/;X-Cart;Integration with X-Cart (ver. 5+) is easy with the original plugin that you can download for free from. The price of each product is a basic one, multiplied with product quantity ordered.;/integration-methods/teachable/;teachable;Teachable lets you easily create and sell online courses even with no design or coding experience. It enables you to use per product tracking, lifetime commissions and multiple currencies.
/integration-methods/instamojo/;/integration-methods/recurly/;Recurly;This integration method uses Recurly API to get the details of the purchased plan and to record a commission with the subscription values. The integration requires the Recurring Commissions feature for tracking the recurring payments/trial conversions.;/integration-methods/simpleshop/;SimpleShop;SimpleShop integration is about adding the integration code to thank you page and setting up a plugin to track payments. To automatically approve commissions after orders were paid you have to enable the SimpleShop plugin. You will need your SimpleShop username and an API key.;/integration-methods/platnosci-pl/;Platnosci.pl;This is integration of payment gateway Platnosci (platnosci.pl) by inserting special code into thank you page defined in admin panel at platnosi.pl. Before integration, note that you need to have some PHPThank you page at same server as where you have shop buttons.;/integration-methods/cratejoy/;Cratejoy;Cratejoy integration consists of adding integration code to thank you page and setting up API connection with Post Affiliate Pro (Network) to track the subscription payments.;/integration-methods/infusionsoft/;Infusionsoft;Small business CRM, sales & marketing software. Infusionsoft is a sales and marketing software built for small business. The integration with it is based on a special code placed to a  page and a built-in plugin.;/integration-methods/virtual-merchant/;Virtual Merchant;Virtual Merchant is a payments platform that flexes with your business. The integration is done with the tracking code inserted to your thank you page.;/integration-methods/paypro/;PayPro;PayPro is a great eCommerce platform to sell Software, SaaS and Cloud Services. The integration happens by placing the sale tracking code into the thank you page template.;/integration-methods/cleeng/;Cleeng;Integration works with Cleeng Checkout module where it fills the tracking ID into theparameter and then utilizes webhooks to track all the payments. It works with Recurring Commissions feature.
/integration-methods/internet-secure/;/integration-methods/rocketgate/;RocketGate;The integration uses data sent to specially designed plugin for RocketGate. The first step is to set your payment form(s) to load tracking data and send it to Rocket Gate.;/integration-methods/commercegate/;CommerceGate;CommerceGate provides a complete set of online billing solutions that can be instantly used to sell your services to your costumers quickly and safely. The integration with it is pretty simple thanks to built-in plugin in Post Affiliate Pro.;/integration-methods/bluepay/;BluePay;Integration with BluePay uses BluePays custom field (there are two available) and a Trans Notify Post which sends order details to a predefined URL. The plugin can read total cost, order ID, recurring commission and refunds, and customer information.;/integration-methods/bambora-beanstream/;Bambora (Beanstream);Integrate your payment form with Beanstream. The integration works thanks to custom fields (ref1 to ref5) Your payment form should have a approvedPage param with a URL.;/integration-methods/dwolla/;Dwolla;Dwolla is a ready-to-use payment tool for anyone in the U.S. There are two main ways of using Dwolla: payment buttons and off-site gateway.;/integration-methods/2checkout-ins-integration/;2Checkout INS integration;2Checkout is an online payment processing service that helps you accept credit cards, PayPal and debit cards. To integrate with 2Checkout using INS you need Post Affiliate Pro.;/integration-methods/paysite-cash/;Paysite Cash;This is an integration method for Paysite Cash  secure payment and shared affiliation platform. It uses the Backoffice confirmation URL so the sale commission can be registered to a proper affiliate.;/integration-methods/spotoption/;SpotOption;Integration is as simple as activating a plugin and setting it up. System will automatically connect to your SpotOption every hour to check for new leads, new customer registrations, position wins and deposits.
/integration-methods/iono/;/integration-methods/spbas/;SPBAS;SPBAS provides a complete solution for billing & invoicing, customer management, helpdesk, web hosting & domains, software licensing and e-mail marketing. SPBAS is designed to automate the entire business workflow.;/integration-methods/quick-cart/;Quick.Cart;This integration method was tested for Quick.Cart v2.2 by OpenSolutions.org. Find this line and add following code before this line. Now whenever theres sale, the saletracking script sale.php is called, and it will generate commission for the affiliate.;/integration-methods/squirrelcart/;SquirrelCart;This integration method was tested for SquirrelCart v2.4.3. Now whenever theres sale, the saletracking script sale.php is called, and it will generate commission for the affiliate.;/integration-methods/xtcommerce/;XtCommerce;Integration with XtCommerce is made by changing the file name and editing the template. After installation is complete you will be able to access your account directly from here.;/integration-methods/soeasypay/;SoEasyPay;SoEasyPay is a payment gateway, where the whole payment happens on themerchants webserver. When the merchant has all the details of thepayment including card number, cvv etc, he queries our gateway server that gives back as answer whether the payment has been accepted by thebank.;/integration-methods/h-sphere/;H-Sphere;H-Sphere is a web interface that allows your technical staff to maintain your web hosting system from any computer with internet connection. H-Sphere will call our sale tracking script, and system will generate commission.;/integration-methods/osc2nuke/;osc2nuke;Integration with osc2nuke is made by placing sale tracking script intothe confirmation page. To obtain the values of OrderID and TotalSale,snippet connects to osc1nuke database and retrieves values fromthere.;/integration-methods/zencart/;ZenCart;Integration with ZenCart is made by placing sale tracking script into the order confirmation page. Every time a sale occurs, the shop will call our script and register the sale commission. If you use PayPal as a payment gateway then a different integration approach is nee.
/integration-methods/j2store-joomla-extension/;/integration-methods/xtcommerce/;XtCommerce;Integration with XtCommerce is made by changing the file name and editing the template. After installation is complete you will be able to access your account directly from here.;/integration-methods/presta-shop/;PrestaShop;PrestaShop is an open source ecommerce software that helps to create a successful online stores for free. The easiest way to integrate PrestaShop with Post Affiliate Pro (Network) is to use our free module.;/integration-methods/virtue-mart-2/;Virtue Mart 2;This integration method is for Virtue Mart version 2. If you have lower version, please navigate to the integration method named Virtue Mart. First step is to edit file / plugins/vmpayment/paypal/ paypal.php of your Joomla installation.;/integration-methods/corecommerce/;CoreCommerce;CoreCommerce is a hosted shopping cart for your online ecommerce store with FTP access, shared SSL and legendary support. The first step is to add the tracking code to all buttons generated by CoreCommerce. If you want per product integration, please use the sale tracking code from the next step.;/integration-methods/shift4shop/;Shift4Shop;This integration integrates template for Shift4Shops thank you page. Shift4Shop is an e-commerce storefront solutions for your new or existing web site.;/integration-methods/guru-joomla-extension/;Guru (Joomla! Extension);Guru is an Award-winning Joomla LMS & Joomala eLearning Open Source Software. Create an Online University or School Today! The integration method integrates Gurus payment method PayPal.;/integration-methods/opencart-3/;OpenCart 3;This is an integration method for open source shopping cart OpenCart version 3. The integration is done by integrating files of thank you page. You can track per product orders, lifetime commissions, and also coupons.;/integration-methods/woocommerce-wordpress-module/;WooCommerce (WordPress module);WooCommerce is a free ecommerce plugin that allows you to sell anything. When installed, configure it to define what do you want to track. You can track per product commissions, order ID and coupons.
/integration-methods/jotform/;/integration-methods/plugnpay/;PlugnPay;This integration method helps you register sale commissions using IPN from your plugnpay buttons. To integrate button form with PAP, you have to do some special steps to do it.;/integration-methods/cart66/;Cart66;This integration method integrates Cart66 (Word66 plugin) receipt page. The only step you have to take is to edit fileand to find a line with this code.;/integration-methods/platnosci-pl/;Platnosci.pl;This is integration of payment gateway Platnosci (platnosci.pl) by inserting special code into thank you page defined in admin panel at platnosi.pl. Before integration, note that you need to have some PHPThank you page at same server as where you have shop buttons.;/integration-methods/1shoppingcart/;1ShoppingCart;1ShoppingCart allows you to have your own custom page. To set it up, navigate to Setup > Orders and set the Thank You URL field to the full URL address leading to your custom URL page.;/integration-methods/calendly/;Calendly - Post Affiliate Pro;To track form submissions you can use an additional option of event  Confirmation Page. The section allows you to set a redirection to an external site and then to resend event details to it. You will have to add a special code to the redirection page.;/integration-methods/nochex/;Nochex;This is an integration method with Nochex, the online payment service. To start with the integration, you have to modify your button form code. The code you need to have in the file is this.;/integration-methods/ubercart/;Ubercart;Integration of Ubercart by integration of Thank you page and also a solution for Ubercart using PayPal. Ubercart is an exciting open source e-commerce shopping cart.;/integration-methods/dwolla/;Dwolla;Dwolla is a ready-to-use payment tool for anyone in the U.S. There are two main ways of using Dwolla: payment buttons and off-site gateway.
/integration-methods/jreviews-joomla-extension/;/integration-methods/hikashop-joomla-extension/;HikaShop (Joomla! Extension);HikaShop is an e-commerce extension for Joomla. It has built-in tools to help you manage your products. It also has a built in tracking system to make it easier to track sales.;/integration-methods/payu/;PayU;PayU is the main online payments processor in Romania. It offers a secure, fast and simple way to accept online payments for any type of products and services.;/integration-methods/actinic/;Actinic;Actinic is a powerful e-commerce website builder in Europe. You can track order ID, sub-total, separate items and customer email. For integration with Post Affiliate Pro follow these easy steps.;/integration-methods/viart/;ViArt;The integration method uses general tracking code with special ViArt variables. You can track total cost and order ID only. ViArtPHP shopping cart with CMS and help desk.;/integration-methods/11-e-shop/;1&1 E-Shop;The integration of 1&1 E-Shop is done by direct insertion of the sale tracking code to a special section designed for affiliate tracking code. You can track total cost, order ID, customer email (for Lifetime Commissions) and currency.;/integration-methods/corecommerce/;CoreCommerce;CoreCommerce is a hosted shopping cart for your online ecommerce store with FTP access, shared SSL and legendary support. The first step is to add the tracking code to all buttons generated by CoreCommerce. If you want per product integration, please use the sale tracking code from the next step.;/integration-methods/breezingforms-joomla-extension/;BreezingForms (Joomla! Extension);BreezingForms is a Joomla extension to help you manage various registration forms. This integration integrates per lead transaction  a sale commission with no order amount.;/integration-methods/wholesale2b/;Wholesale2b;This integration method integrates all in one solution Wholesale2b with Post Affiliate Pro. Only order ID and total cost can be used, no product information is available.
/integration-methods/lemonstand/;/integration-methods/payu/;PayU;PayU is the main online payments processor in Romania. It offers a secure, fast and simple way to accept online payments for any type of products and services.;/integration-methods/fortune3/;Fortune3;This integration method is for Windows based shopping cart software and also for the hosted solution. The integration is done by simple insertion of the tracking codes into the application special section.;/integration-methods/cart66/;Cart66;This integration method integrates Cart66 (Word66 plugin) receipt page. The only step you have to take is to edit fileand to find a line with this code.;/integration-methods/avactis/;Avactis;This integration menu uses Avactis interface for setting up the integration with Post Affiliate Pro. You have to insert the click tracking code to your shop footer code. In case you want to directly integrate PayPal which you use as a payment gateway, you have to modify some files.;/integration-methods/miva-9/;Miva 9;Miva 9 integration method. This integration method includes click and sale tracing. Miva 9 is a solution that enables you to easily create and manage an online store.;/integration-methods/dpd-digital-product-delivery/;DPD: Digital Product Delivery;DPD is an easy to use digital publishing platform for selling and delivering content. It makes it easy to sell downloads, keycodes, and tangible goods through your website, forum posts, and more.;/integration-methods/abicart-textalk-webshop/;Abicart (Textalk Webshop);Textalk Webshop is the most popular e-commerce platform in Sweden. It is used by over 2700 online stores. The integration method uses templates to integrate the website.;/integration-methods/cs-cart/;CS-Cart;The integration is done by adding a custom tracking code to its  page. You can track subtotal, product ID and order ID with it.
/integration-methods/lightspeed/;/integration-methods/freeway/;Freeway;Freeway is a free online store software that makes selling your services easy and quick. It works by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to Freeway database.;/integration-methods/oscss/;osCSS;osCSS is the leading Open Source online shop e-commerce solution that is available for free under the GNU General Public License. It features a rich set of out-of-the-box online shopping cart functionality.;/integration-methods/ubercart/;Ubercart;Integration of Ubercart by integration of Thank you page and also a solution for Ubercart using PayPal. Ubercart is an exciting open source e-commerce shopping cart.;/integration-methods/oscommerce/;osCommerce;Integration with osCommerce is made by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to osCommerce database.;/integration-methods/commercev3-cv3/;CommerceV3 (CV3);CommerceV3 (CV3) allows full customization of all templates and that is what well use for the integration. Every time customer enters the thank you for order page, the tracking code is fired, and it will register a commission for the referring affiliate.;/integration-methods/wp-estore-wordpress-module/;WP eStore (WordPress module);WP eStore is a Simple Shopping Cart Plugin to sell digital (ebook, mp3, photos) and non digital products from your wordpress blog through PayPal or some other payment gateways. The digital goods are automatically delivered to the buyer after purchase using encrypted and time limited download links.;/integration-methods/interspire-shopping-cart-especially-for-google-checkout/;Interspire Shopping Cart (Google Checkout);Interspire Shopping Cart (especially for Google Checkout) is a feature rich shopping cart software that includes everything you need to start, run, and promote your online store. This integration method will help you to integrate Post Affiliate Pro with Interspire shopping Cart 6.0+ in case when customers are not returned on the Interspires thank you page.;/integration-methods/presta-shop/;PrestaShop;PrestaShop is an open source ecommerce software that helps to create a successful online stores for free. The easiest way to integrate PrestaShop with Post Affiliate Pro (Network) is to use our free module.
/integration-methods/lightspeed-v2/;/integration-methods/printsys-store/;PrintSYS Store;It is possible to integrate PrintSYS Store with Post Affiliate Pro, but you have to contact them directly to ask them to insert the tracking codes for you.;/integration-methods/lemonstand/;LemonStand;This is an integration method for LemonStand shopping cart. The integration code is maintained with Partials inserted into Templates and Pages. If you want to track per product commissions, you should follow the next step instructions.;/integration-methods/fortune3/;Fortune3;This integration method is for Windows based shopping cart software and also for the hosted solution. The integration is done by simple insertion of the tracking codes into the application special section.;/integration-methods/avactis/;Avactis;This integration menu uses Avactis interface for setting up the integration with Post Affiliate Pro. You have to insert the click tracking code to your shop footer code. In case you want to directly integrate PayPal which you use as a payment gateway, you have to modify some files.;/integration-methods/abicart-textalk-webshop/;Abicart (Textalk Webshop);Textalk Webshop is the most popular e-commerce platform in Sweden. It is used by over 2700 online stores. The integration method uses templates to integrate the website.;/integration-methods/miva-9/;Miva 9;Miva 9 integration method. This integration method includes click and sale tracing. Miva 9 is a solution that enables you to easily create and manage an online store.;/integration-methods/cs-cart/;CS-Cart;The integration is done by adding a custom tracking code to its  page. You can track subtotal, product ID and order ID with it.;/integration-methods/wholesale2b/;Wholesale2b;This integration method integrates all in one solution Wholesale2b with Post Affiliate Pro. Only order ID and total cost can be used, no product information is available.
/integration-methods/lime-light/;/integration-methods/thrivecart/;ThriveCart;Integration with ThriveCart is made by using custom variables and webhook with our built-in plugin. It is possible to track total cost, product IDs, order ID, customer name and email.;/integration-methods/nanacast/;Nanacast;Post Affiliate Pro has a plugin for handling Nanacast notifications. You can track order details, coupon and customer details as well. For each of your products you will have to repeat these steps!;/integration-methods/simpleshop/;SimpleShop;SimpleShop integration is about adding the integration code to thank you page and setting up a plugin to track payments. To automatically approve commissions after orders were paid you have to enable the SimpleShop plugin. You will need your SimpleShop username and an API key.;/integration-methods/membermouse/;MemberMouse;MemberMouse is an easy to use WordPress membership plugin. It allows you to sell products, subscriptions and memberships. The integration plugin can create an affiliate automatically, decline or approve them.;/integration-methods/cheddargetter/;CheddarGetter;CheddarGetter is a billing and recurring subscription system. It can be used to make one-time or recurring payments. It is available in English and Spanish.;/integration-methods/bluepay/;BluePay;Integration with BluePay uses BluePays custom field (there are two available) and a Trans Notify Post which sends order details to a predefined URL. The plugin can read total cost, order ID, recurring commission and refunds, and customer information.;/integration-methods/zoho-subscriptions/;ZOHO Subscriptions;To integrate ZOHO Subscriptions with your Post Affiliate Pro we make use of webhooks and Lifetime Commissions plugin. The first step would be to enable the plugin in your merchant panel. When enabled click the More Info button and copy the URL.;/integration-methods/commercegate/;CommerceGate;CommerceGate provides a complete set of online billing solutions that can be instantly used to sell your services to your costumers quickly and safely. The integration with it is pretty simple thanks to built-in plugin in Post Affiliate Pro.
/integration-methods/mals-e-commerce/;/integration-methods/abicart-textalk-webshop/;Abicart (Textalk Webshop);Textalk Webshop is the most popular e-commerce platform in Sweden. It is used by over 2700 online stores. The integration method uses templates to integrate the website.;/integration-methods/coursecraft/;CourseCraft;Integration uses advanced option in CourseCraft courses dashboard to enter tracking codes to your courses. Add click tracking code to the end of the page text area.;/integration-methods/avactis/;Avactis;This integration menu uses Avactis interface for setting up the integration with Post Affiliate Pro. You have to insert the click tracking code to your shop footer code. In case you want to directly integrate PayPal which you use as a payment gateway, you have to modify some files.;/integration-methods/lemonstand/;LemonStand;This is an integration method for LemonStand shopping cart. The integration code is maintained with Partials inserted into Templates and Pages. If you want to track per product commissions, you should follow the next step instructions.;/integration-methods/miva-9/;Miva 9;Miva 9 integration method. This integration method includes click and sale tracing. Miva 9 is a solution that enables you to easily create and manage an online store.;/integration-methods/prostores/;ProStores;This integration method integrates your ProStore shopping cart with Post Affiliate Pro or Post Aff affiliate Pro. For advanced settings of the sale tracking you can find variables info in your admin panel.;/integration-methods/securenetshop-snscart/;SecureNetShop (snscart);SecureNetShop is a secure online shopping carts software, merchant accounts, ecommerce cart and website building solution. To integrate with SecureNetShop you have to display affiliate-tracking code in the receipt page of the shopping cart.;/integration-methods/thinkific/;Thinkific;Integration with Thinkific is made easy thanks to special section in Thinkific admin panel. You can insert click tracking and sale tracking easily. Every time a customer enters the order confirmation page, the tracking code is called.
/integration-methods/mambo-chargeplus/;/integration-methods/ecommerce-templates/;eCommerce Templates;Integration with eCommerce Templates is made by placing sale tracking script into the confirmation page. Every time customer enters the order confirmationpage the tracking code is called and it will register a sale.;/integration-methods/mambo-phpshop/;Mambo-phpShop;Integration with mambo-phpShop is made by placing sale tracking script into the order confirmation page. Every time customer enters the order confirm page the tracking code is called and it will register a sale for referring affiliate.;/integration-methods/cart-manager/;Cart Manager;Integration with Cart Manager can be made using the Approval URL supported by them. Every time customer enters the order confirmationpage the tracking code is called and it will register a sale forreferring affiliate.;/integration-methods/cre-loaded/;CRE Loaded;Integration with CRE Loaded is made by placing sale tracking script into the confirmation page. Every time customer enters the order confirmation page the tracking code is called and it will register a sale for referring affiliate.;/integration-methods/virtue-mart/;Virtue Mart;Integration with Virtue Mart is made by placing sale tracking script into the confirmation page. With this you will have ability to edit separate product types within one order. There is also possibility to generate unique transaction for every product type.;/integration-methods/freeway/;Freeway;Freeway is a free online store software that makes selling your services easy and quick. It works by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to Freeway database.;/integration-methods/oscommerce/;osCommerce;Integration with osCommerce is made by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to osCommerce database.;/integration-methods/thinkific/;Thinkific;Integration with Thinkific is made easy thanks to special section in Thinkific admin panel. You can insert click tracking and sale tracking easily. Every time a customer enters the order confirmation page, the tracking code is called.
/integration-methods/mambo-phpshop/;/integration-methods/mambo-chargeplus/;Mambo-ChargePlus;Integration with Mambo-ChargePlus is made by placing sale tracking script into the confirmation page. Every time customer enters the order confirmationpage the tracking code is called and it will register a sale forreferring affiliate.;/integration-methods/zencart/;ZenCart;Integration with ZenCart is made by placing sale tracking script into the order confirmation page. Every time a sale occurs, the shop will call our script and register the sale commission. If you use PayPal as a payment gateway then a different integration approach is nee.;/integration-methods/freeway/;Freeway;Freeway is a free online store software that makes selling your services easy and quick. It works by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to Freeway database.;/integration-methods/ecommerce-templates/;eCommerce Templates;Integration with eCommerce Templates is made by placing sale tracking script into the confirmation page. Every time customer enters the order confirmationpage the tracking code is called and it will register a sale.;/integration-methods/cre-loaded/;CRE Loaded;Integration with CRE Loaded is made by placing sale tracking script into the confirmation page. Every time customer enters the order confirmation page the tracking code is called and it will register a sale for referring affiliate.;/integration-methods/oscommerce/;osCommerce;Integration with osCommerce is made by placing sale tracking script into the confirmation page. To obtain the values of OrderID and TotalSale, snippet connects to osCommerce database.;/integration-methods/thinkific/;Thinkific;Integration with Thinkific is made easy thanks to special section in Thinkific admin panel. You can insert click tracking and sale tracking easily. Every time a customer enters the order confirmation page, the tracking code is called.;/integration-methods/neto/;Neto;Neto is the best all-in-one software for running a growing retail or wholesale business. Every time customer enters the order confirmation page, the tracking code is called and registers a sale for the referring affiliate.
/integration-methods/membermouse/;/integration-methods/nanacast/;Nanacast;Post Affiliate Pro has a plugin for handling Nanacast notifications. You can track order details, coupon and customer details as well. For each of your products you will have to repeat these steps!;/integration-methods/bluepay/;BluePay;Integration with BluePay uses BluePays custom field (there are two available) and a Trans Notify Post which sends order details to a predefined URL. The plugin can read total cost, order ID, recurring commission and refunds, and customer information.;/integration-methods/samcart/;SamCart;SamCart integration allows you to track the regular one time orders and also recurring payments. The integration consists of adding a tracking code to checkout pages, adding a custom field to the products which should be tracked and creating a webhook.;/integration-methods/thrivecart/;ThriveCart;Integration with ThriveCart is made by using custom variables and webhook with our built-in plugin. It is possible to track total cost, product IDs, order ID, customer name and email.;/integration-methods/lime-light/;Lime Light;Lime Light CRM platform is a CRM, but they are also the leading provider of continuity base processing and campaign management. They understand the unique needs of a direct response marketer and provide flexibility and transparency.;/integration-methods/braintree/;Braintree;The integration works with a special plugin and some setup in Braintree merchant panel. The very first step is to define a new custom field which we will use for tracking.;/integration-methods/tilda/;Tilda;To integrate your Tilda account with Post Affiliate Pro you can use the official built-in plugin. If you want to edit the webhook to add your own, you will need to add a new field.;/integration-methods/optimizemember-api-wordpress-module/;OptimizeMember API (WordPress module);OptimizePress is the new way to create high converting landing pages, sales pages and membership portals. The integration method uses OptimizeMember API to communicate with built-in plugin. You can track sales, recurring sales and refunds.
/integration-methods/miva-9/;/integration-methods/lemonstand/;LemonStand;This is an integration method for LemonStand shopping cart. The integration code is maintained with Partials inserted into Templates and Pages. If you want to track per product commissions, you should follow the next step instructions.;/integration-methods/ekm/;EKM;EKM automatically evolves, optimises and improves to maximise your success. Add sale tracking code in your EKM admin panel. If youd like to pass additional info please consult.;/integration-methods/wholesale2b/;Wholesale2b;This integration method integrates all in one solution Wholesale2b with Post Affiliate Pro. Only order ID and total cost can be used, no product information is available.;/integration-methods/thinkific/;Thinkific;Integration with Thinkific is made easy thanks to special section in Thinkific admin panel. You can insert click tracking and sale tracking easily. Every time a customer enters the order confirmation page, the tracking code is called.;/integration-methods/cs-cart/;CS-Cart;The integration is done by adding a custom tracking code to its  page. You can track subtotal, product ID and order ID with it.;/integration-methods/coursecraft/;CourseCraft;Integration uses advanced option in CourseCraft courses dashboard to enter tracking codes to your courses. Add click tracking code to the end of the page text area.;/integration-methods/securenetshop-snscart/;SecureNetShop (snscart);SecureNetShop is a secure online shopping carts software, merchant accounts, ecommerce cart and website building solution. To integrate with SecureNetShop you have to display affiliate-tracking code in the receipt page of the shopping cart.;/integration-methods/payu/;PayU;PayU is the main online payments processor in Romania. It offers a secure, fast and simple way to accept online payments for any type of products and services.
/integration-methods/modular-merchant/;/integration-methods/shop-script-5-webasyst/;Shop-Script 5 (Webasyst);The integration is done by a tracking script directly placed into the store design section. You can track total cost, order ID, per product items and currency. In case you want to track orders per product you have to use the following code.;/integration-methods/actinic/;Actinic;Actinic is a powerful e-commerce website builder in Europe. You can track order ID, sub-total, separate items and customer email. For integration with Post Affiliate Pro follow these easy steps.;/integration-methods/cart66/;Cart66;This integration method integrates Cart66 (Word66 plugin) receipt page. The only step you have to take is to edit fileand to find a line with this code.;/integration-methods/x-cart/;X-Cart;Integration with X-Cart (ver. 5+) is easy with the original plugin that you can download for free from. The price of each product is a basic one, multiplied with product quantity ordered.;/integration-methods/supercart/;Supercart;This is integration method with Supercart (supercart.cz) The first step is to find file and add this code, e.g. to the end of the file:Save your changes.;/integration-methods/corecommerce/;CoreCommerce;CoreCommerce is a hosted shopping cart for your online ecommerce store with FTP access, shared SSL and legendary support. The first step is to add the tracking code to all buttons generated by CoreCommerce. If you want per product integration, please use the sale tracking code from the next step.;/integration-methods/foxycart/;Foxy Cart;Foxy Cart is a hosted e-commerce solution that was built specifically with web developers in mind. Use this code to track the customers email address into the Data1 parameter of sale tracking code. If you wish to take use of Post Affiliate Pro, then you need to use a different integration code.;/integration-methods/hikashop-joomla-extension/;HikaShop (Joomla! Extension);HikaShop is an e-commerce extension for Joomla. It has built-in tools to help you manage your products. It also has a built in tracking system to make it easier to track sales.
